,death,deathConfirmed,deathIncrease,deathProbable,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCurrently,negative,negativeIncrease,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveTestsViral,recovered,totalTestResults,totalTestResultsIncrease,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,recovered_imputed,year,month,day,deathDecrease,hospitalizedDecreased,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed
92,10953.0,10715.0,43,238.0,14397.0,1428.0,0,283.0,3230907.0,22950,138.0,252017.0,242812.0,5619,301751,169809.0,8880813,106116,133429.0,279060.0,3473719.0,28306,169809.0,2020,Dec,5,0.0,0.0,2020,12,49,5,5,340,False,False,False,False,False,False,1607126400.0
93,10910.0,10674.0,36,236.0,14397.0,1394.0,0,278.0,3207957.0,21018,134.0,246398.0,237456.0,5491,295839,169809.0,8774697,96701,133429.0,275819.0,3445413.0,26210,169809.0,2020,Dec,4,0.0,0.0,2020,12,49,4,4,339,False,False,False,False,False,False,1607040000.0
94,10874.0,10637.0,50,237.0,14397.0,1324.0,258,261.0,3186939.0,25748,137.0,240907.0,232264.0,6675,289972,169809.0,8677996,111734,133429.0,272797.0,3419203.0,32225,169809.0,2020,Dec,3,0.0,0.0,2020,12,49,3,3,338,False,False,False,False,False,False,1606953600.0
95,10824.0,10588.0,46,236.0,14139.0,1259.0,0,264.0,3161191.0,18695,126.0,234232.0,225787.0,5027,282607,155473.0,8566262,105845,132492.0,270281.0,3386978.0,23308,155473.0,2020,Dec,2,0.0,0.0,2020,12,49,2,2,337,False,False,False,False,False,False,1606867200.0
96,10778.0,10542.0,30,236.0,14139.0,1191.0,0,239.0,3142496.0,15282,130.0,229205.0,221174.0,3073,277245,155473.0,8460417,59833,132492.0,265989.0,3363670.0,18127,155473.0,2020,Dec,1,0.0,0.0,2020,12,49,1,1,336,False,True,False,False,False,False,1606780800.0
97,10748.0,10512.0,26,236.0,14139.0,1174.0,0,244.0,3127214.0,6491,126.0,226132.0,218329.0,1168,274046,155473.0,8400584,29194,132492.0,262710.0,3345543.0,7657,155473.0,2020,Nov,30,0.0,0.0,2020,11,49,30,0,335,True,False,False,False,False,False,1606694400.0
98,10722.0,10487.0,46,235.0,14139.0,1081.0,0,238.0,3120723.0,15758,110.0,224964.0,217163.0,2495,272685,155473.0,8371390,48685,132492.0,262332.0,3337886.0,18259,155473.0,2020,Nov,29,0.0,0.0,2020,11,48,29,6,334,False,False,False,False,False,False,1606608000.0
99,10676.0,10441.0,41,235.0,14139.0,1045.0,0,225.0,3104965.0,15037,111.0,222469.0,214662.0,3217,269851,155473.0,8322705,72269,132492.0,261693.0,3319627.0,17951,155473.0,2020,Nov,28,0.0,0.0,2020,11,48,28,5,333,False,False,False,False,False,False,1606521600.0
100,10635.0,10401.0,31,234.0,14139.0,986.0,322,209.0,3089928.0,29113,109.0,219252.0,211748.0,4658,266566,155473.0,8250436,119742,132492.0,257397.0,3301676.0,33577,155473.0,2020,Nov,27,0.0,0.0,2020,11,48,27,4,332,False,False,False,False,False,False,1606435200.0
101,10604.0,10372.0,0,232.0,13817.0,942.0,0,208.0,3060815.0,0,108.0,214594.0,207284.0,0,261393,145682.0,8130694,0,130696.0,254007.0,3268099.0,0,145682.0,2020,Nov,26,0.0,0.0,2020,11,48,26,3,331,False,False,False,False,False,False,1606348800.0
102,10604.0,10372.0,53,232.0,13817.0,942.0,0,208.0,3060815.0,26441,108.0,214594.0,207284.0,3395,261393,145682.0,8130694,129833,130696.0,254007.0,3268099.0,29665,145682.0,2020,Nov,25,0.0,0.0,2020,11,48,25,2,330,False,False,False,False,False,False,1606262400.0
103,10551.0,10319.0,20,232.0,13817.0,954.0,0,205.0,3034374.0,20409,99.0,211199.0,204060.0,2576,257495,145682.0,8000861,80819,130696.0,250995.0,3238434.0,22634,145682.0,2020,Nov,24,0.0,0.0,2020,11,48,24,1,329,False,False,False,False,False,False,1606176000.0
104,10531.0,10299.0,19,232.0,13817.0,922.0,0,204.0,3013965.0,13760,91.0,208623.0,201835.0,1773,254878,145682.0,7920042,52280,130696.0,245501.0,3215800.0,15545,145682.0,2020,Nov,23,0.0,0.0,2020,11,48,23,0,328,False,False,False,False,False,False,1606089600.0
105,10512.0,10281.0,24,231.0,13817.0,893.0,0,192.0,3000205.0,23189,88.0,206850.0,200050.0,2695,252791,145682.0,7867762,110280,130696.0,244860.0,3200255.0,25910,145682.0,2020,Nov,22,0.0,0.0,2020,11,47,22,6,327,False,False,False,False,False,False,1606003200.0
106,10488.0,10257.0,19,231.0,13817.0,891.0,0,187.0,2977016.0,29568,85.0,204155.0,197329.0,3206,249489,145682.0,7757482,109239,130696.0,244122.0,3174345.0,32559,145682.0,2020,Nov,21,0.0,0.0,2020,11,47,21,5,326,False,False,False,False,False,False,1605916800.0
107,10469.0,10238.0,34,231.0,13817.0,904.0,0,179.0,2947448.0,22590,75.0,200949.0,194338.0,2399,245981,145682.0,7648243,71269,130696.0,240068.0,3141786.0,24878,145682.0,2020,Nov,20,0.0,0.0,2020,11,47,20,4,325,False,False,False,False,False,False,1605830400.0
108,10435.0,10204.0,28,231.0,13817.0,917.0,229,181.0,2924858.0,19418,75.0,198550.0,192050.0,2682,243281,145682.0,7576974,92139,130696.0,237534.0,3116908.0,21950,145682.0,2020,Nov,19,0.0,0.0,2020,11,47,19,3,324,False,False,False,False,False,False,1605744000.0
109,10407.0,10177.0,47,230.0,13588.0,885.0,0,173.0,2905440.0,20318,72.0,195868.0,189518.0,2904,240381,137422.0,7484835,97636,129352.0,234128.0,3094958.0,23062,137422.0,2020,Nov,18,0.0,0.0,2020,11,47,18,2,323,False,False,False,False,False,False,1605657600.0
110,10360.0,10130.0,20,230.0,13588.0,835.0,0,159.0,2885122.0,15480,73.0,192964.0,186774.0,2525,237174,137422.0,7387199,65468,129352.0,229932.0,3071896.0,17743,137422.0,2020,Nov,17,0.0,0.0,2020,11,47,17,1,322,False,False,False,False,False,False,1605571200.0
111,10340.0,10110.0,11,230.0,13588.0,781.0,0,159.0,2869642.0,14993,74.0,190439.0,184511.0,2164,234611,137422.0,7321731,53265,129352.0,225360.0,3054153.0,16960,137422.0,2020,Nov,16,0.0,0.0,2020,11,47,16,0,321,False,False,False,False,False,False,1605484800.0
112,10329.0,10098.0,36,231.0,13588.0,737.0,0,159.0,2854649.0,16064,70.0,188275.0,182544.0,2133,232360,137422.0,7268466,71371,129352.0,222261.0,3037193.0,18140,137422.0,2020,Nov,15,0.0,0.0,2020,11,46,15,6,320,False,False,False,False,False,False,1605398400.0
113,10293.0,10065.0,28,228.0,13588.0,705.0,0,151.0,2838585.0,24951,71.0,186142.0,180468.0,3047,229868,137422.0,7197095,111066,129352.0,221431.0,3019053.0,27792,137422.0,2020,Nov,14,0.0,0.0,2020,11,46,14,5,319,False,False,False,False,False,False,1605312000.0
114,10265.0,10038.0,23,227.0,13588.0,687.0,0,153.0,2813634.0,19212,71.0,183095.0,177627.0,2906,226622,137422.0,7086029,81305,129352.0,218466.0,2991261.0,21886,137422.0,2020,Nov,13,0.0,0.0,2020,11,46,13,4,318,False,False,False,False,False,False,1605225600.0
115,10242.0,10015.0,20,227.0,13588.0,661.0,215,151.0,2794422.0,19249,68.0,180189.0,174953.0,2648,223573,137422.0,7004724,98075,128053.0,213220.0,2969375.0,21731,137422.0,2020,Nov,12,0.0,0.0,2020,11,46,12,3,317,False,False,False,False,False,False,1605139200.0
116,10222.0,9994.0,38,228.0,13373.0,659.0,0,152.0,2775173.0,17957,72.0,177541.0,172471.0,2660,220852,131646.0,6906649,80321,128053.0,210771.0,2947644.0,20452,131646.0,2020,Nov,11,0.0,0.0,2020,11,46,11,2,316,False,False,False,False,False,False,1605052800.0
117,10184.0,9957.0,21,227.0,13373.0,618.0,0,150.0,2757216.0,13697,68.0,174881.0,169976.0,2154,217992,131646.0,6826328,58341,128053.0,207947.0,2927192.0,15744,131646.0,2020,Nov,10,0.0,0.0,2020,11,46,10,1,315,False,False,False,False,False,False,1604966400.0
118,10163.0,9936.0,14,227.0,13373.0,588.0,0,143.0,2743519.0,12998,66.0,172727.0,167929.0,1328,215662,131646.0,6767987,47461,128053.0,205541.0,2911448.0,14182,131646.0,2020,Nov,9,0.0,0.0,2020,11,46,9,0,314,False,False,False,False,False,False,1604880000.0
119,10149.0,9923.0,20,226.0,13373.0,568.0,0,144.0,2730521.0,18330,62.0,171399.0,166745.0,1823,214280,131646.0,6720526,80572,128053.0,203073.0,2897266.0,20139,131646.0,2020,Nov,8,0.0,0.0,2020,11,45,8,6,313,False,False,False,False,False,False,1604793600.0
120,10129.0,9903.0,23,226.0,13373.0,535.0,0,127.0,2712191.0,21606,60.0,169576.0,164936.0,2302,212158,131646.0,6639954,92286,128053.0,202372.0,2877127.0,23806,131646.0,2020,Nov,7,0.0,0.0,2020,11,45,7,5,312,False,False,False,False,False,False,1604707200.0
121,10106.0,9880.0,21,226.0,13373.0,513.0,0,118.0,2690585.0,18652,57.0,167274.0,162736.0,2113,209659,131646.0,6547668,86357,128053.0,200056.0,2853321.0,20690,131646.0,2020,Nov,6,0.0,0.0,2020,11,45,6,4,311,False,False,False,False,False,False,1604620800.0
122,10085.0,9859.0,23,226.0,13373.0,498.0,74,115.0,2671933.0,22693,56.0,165161.0,160698.0,1862,207306,131646.0,6461311,86359,127372.0,197543.0,2832631.0,24454,131646.0,2020,Nov,5,0.0,0.0,2020,11,45,5,3,310,False,False,False,False,False,False,1604534400.0
123,10062.0,9836.0,27,226.0,13299.0,502.0,0,109.0,2649240.0,20388,55.0,163299.0,158937.0,1714,205314,127054.0,6374952,103066,127372.0,195447.0,2808177.0,22017,127054.0,2020,Nov,4,0.0,0.0,2020,11,45,4,2,309,False,False,False,False,False,False,1604448000.0
124,10035.0,9809.0,12,226.0,13299.0,485.0,0,96.0,2628852.0,13154,51.0,161585.0,157308.0,1036,203311,127054.0,6271886,54843,127372.0,193148.0,2786160.0,14077,127054.0,2020,Nov,3,0.0,0.0,2020,11,45,3,1,308,False,False,False,False,False,False,1604361600.0
125,10023.0,9797.0,10,226.0,13299.0,469.0,0,96.0,2615698.0,13311,50.0,160549.0,156385.0,842,202224,127054.0,6217043,51419,127372.0,190746.0,2772083.0,14036,127054.0,2020,Nov,2,0.0,0.0,2020,11,45,2,0,307,False,False,False,False,False,False,1604275200.0
126,10013.0,9788.0,22,225.0,13299.0,613.0,13,113.0,2602387.0,15585,55.0,159707.0,155660.0,1131,201330,127054.0,6165624,62463,127372.0,188181.0,2758047.0,16724,127054.0,2020,Nov,1,0.0,0.0,2020,11,44,1,6,306,False,True,False,False,False,False,1604188800.0
127,9991.0,9766.0,16,225.0,13286.0,623.0,33,118.0,2586802.0,16830,53.0,158576.0,154521.0,1430,199991,127054.0,6103161,93234,127219.0,187483.0,2741323.0,18122,127054.0,2020,Oct,31,0.0,0.0,2020,10,44,31,5,305,True,False,False,False,False,False,1604102400.0
128,9975.0,9750.0,24,225.0,13253.0,571.0,18,106.0,2569972.0,18760,47.0,157146.0,153229.0,1582,198485,127054.0,6009927,78604,127016.0,184974.0,2723201.0,20248,127054.0,2020,Oct,30,0.0,0.0,2020,10,44,30,4,304,False,False,False,False,False,False,1604016000.0
129,9951.0,9727.0,27,224.0,13235.0,561.0,22,99.0,2551212.0,17090,49.0,155564.0,151741.0,1346,196751,127054.0,5931323,65752,126754.0,183029.0,2702953.0,18333,127054.0,2020,Oct,29,0.0,0.0,2020,10,44,29,3,303,False,False,False,False,False,False,1603929600.0
130,9924.0,9700.0,36,224.0,13213.0,582.0,53,106.0,2534122.0,17508,49.0,154218.0,150498.0,1181,195310,122856.0,5865571,84340,126476.0,180772.0,2684620.0,18645,122856.0,2020,Oct,28,0.0,0.0,2020,10,44,28,2,302,False,False,False,False,False,False,1603843200.0
131,9888.0,9664.0,7,224.0,13160.0,567.0,0,109.0,2516614.0,12702,47.0,153037.0,149361.0,1260,193911,122856.0,5781231,57358,126155.0,178728.0,2665975.0,13727,122856.0,2020,Oct,27,0.0,0.0,2020,10,44,27,1,301,False,False,False,False,False,False,1603756800.0
132,9881.0,9657.0,17,224.0,13160.0,550.0,18,105.0,2503912.0,18870,43.0,151777.0,148336.0,1212,192778,122856.0,5723873,55858,125973.0,174754.0,2652248.0,20086,122856.0,2020,Oct,26,0.0,0.0,2020,10,44,26,0,300,False,False,False,False,False,False,1603670400.0
133,9864.0,9640.0,25,224.0,13142.0,538.0,16,109.0,2485042.0,15923,45.0,150565.0,147120.0,1077,191267,122856.0,5668015,82846,125829.0,174264.0,2632162.0,17020,122856.0,2020,Oct,25,0.0,0.0,2020,10,43,25,6,299,False,False,False,False,False,False,1603584000.0
134,9839.0,9616.0,9,223.0,13126.0,551.0,20,114.0,2469119.0,18040,45.0,149488.0,146023.0,1203,189918,122856.0,5585169,70021,125639.0,173868.0,2615142.0,19168,122856.0,2020,Oct,24,0.0,0.0,2020,10,43,24,5,298,False,False,False,False,False,False,1603497600.0
135,9830.0,9608.0,20,222.0,13106.0,570.0,24,125.0,2451079.0,14793,43.0,148285.0,144895.0,1070,188566,122856.0,5515148,74082,125399.0,171903.0,2595974.0,15761,122856.0,2020,Oct,23,0.0,0.0,2020,10,43,23,4,297,False,False,False,False,False,False,1603411200.0
136,9810.0,9589.0,30,221.0,13082.0,521.0,26,103.0,2436286.0,16980,38.0,147215.0,143927.0,1049,187420,122856.0,5441066,74672,125118.0,169922.0,2580213.0,17966,122856.0,2020,Oct,22,0.0,0.0,2020,10,43,22,3,296,False,False,False,False,False,False,1603324800.0
137,9780.0,9559.0,22,221.0,13056.0,519.0,35,91.0,2419306.0,12076,36.0,146166.0,142941.0,702,186257,118892.0,5366394,60353,124834.0,168123.0,2562247.0,12722,118892.0,2020,Oct,21,0.0,0.0,2020,10,43,21,2,295,False,False,False,False,False,False,1603238400.0
138,9758.0,9537.0,5,221.0,13021.0,517.0,12,94.0,2407230.0,16417,35.0,145464.0,142295.0,976,185451,118892.0,5306041,66390,124711.0,166394.0,2549525.0,17238,118892.0,2020,Oct,20,0.0,0.0,2020,10,43,20,1,294,False,False,False,False,False,False,1603152000.0
139,9753.0,9532.0,16,221.0,13009.0,500.0,8,86.0,2390813.0,16827,33.0,144488.0,141474.0,828,184514,118892.0,5239651,70708,124340.0,162655.0,2532287.0,17654,118892.0,2020,Oct,19,0.0,0.0,2020,10,43,19,0,293,False,False,False,False,False,False,1603065600.0
140,9737.0,9517.0,14,220.0,13001.0,483.0,11,83.0,2373986.0,14844,32.0,143660.0,140647.0,730,183400,118892.0,5168943,80146,124154.0,162157.0,2514633.0,15588,118892.0,2020,Oct,18,0.0,0.0,2020,10,42,18,6,292,False,False,False,False,False,False,1602979200.0
141,9723.0,9503.0,21,220.0,12990.0,500.0,19,88.0,2359142.0,11845,36.0,142930.0,139903.0,584,182472,118892.0,5088797,75834,123968.0,161945.0,2499045.0,12395,118892.0,2020,Oct,17,0.0,0.0,2020,10,42,17,5,291,False,False,False,False,False,False,1602892800.0
142,9702.0,9482.0,30,220.0,12971.0,513.0,25,77.0,2347297.0,14260,33.0,142346.0,139353.0,767,181769,118892.0,5012963,57641,123893.0,160204.0,2486650.0,14962,118892.0,2020,Oct,16,0.0,0.0,2020,10,42,16,4,290,False,False,False,False,False,False,1602806400.0
143,9672.0,9452.0,25,220.0,12946.0,503.0,13,92.0,2333037.0,14169,34.0,141579.0,138651.0,587,180913,118892.0,4955322,59123,123572.0,157165.0,2471688.0,14737,118892.0,2020,Oct,15,0.0,0.0,2020,10,42,15,3,289,False,False,False,False,False,False,1602720000.0
144,9647.0,9429.0,17,218.0,12933.0,499.0,34,88.0,2318868.0,12539,28.0,140992.0,138083.0,580,180226,118892.0,4896199,38684,123336.0,156556.0,2456951.0,13057,118892.0,2020,Oct,14,0.0,0.0,2020,10,42,14,2,288,False,False,False,False,False,False,1602633600.0
145,9630.0,9413.0,13,217.0,12899.0,514.0,17,87.0,2306329.0,13112,27.0,140412.0,137565.0,749,179559,116364.0,4857515,42116,123089.0,154194.0,2443894.0,13744,116364.0,2020,Oct,13,0.0,0.0,2020,10,42,13,1,287,False,False,False,False,False,False,1602547200.0
146,9617.0,9401.0,13,216.0,12882.0,501.0,11,82.0,2293217.0,18036,32.0,139663.0,136933.0,760,178806,116364.0,4815399,67395,122982.0,150702.0,2430150.0,18801,116364.0,2020,Oct,12,0.0,0.0,2020,10,42,12,0,286,False,False,False,False,False,False,1602460800.0
147,9604.0,9388.0,17,216.0,12871.0,511.0,10,85.0,2275181.0,15227,29.0,138903.0,136168.0,563,177860,116364.0,4748004,77246,122843.0,150341.0,2411349.0,15797,116364.0,2020,Oct,11,0.0,0.0,2020,10,41,11,6,285,False,False,False,False,False,False,1602374400.0
148,9587.0,9372.0,10,215.0,12861.0,531.0,15,86.0,2259954.0,14573,28.0,138340.0,135598.0,639,177148,116364.0,4670758,69324,122655.0,149566.0,2395552.0,15160,116364.0,2020,Oct,10,0.0,0.0,2020,10,41,10,5,284,False,False,False,False,False,False,1602288000.0
149,9577.0,9362.0,12,215.0,12846.0,500.0,16,88.0,2245381.0,18833,28.0,137701.0,135011.0,765,176443,116364.0,4601434,59918,122441.0,147155.0,2380392.0,19567,116364.0,2020,Oct,9,0.0,0.0,2020,10,41,9,4,283,False,False,False,False,False,False,1602201600.0
150,9565.0,9350.0,8,215.0,12830.0,484.0,23,85.0,2226548.0,13626,23.0,136936.0,134277.0,444,175537,116364.0,4541516,63385,122087.0,145573.0,2360825.0,14035,116364.0,2020,Oct,8,0.0,0.0,2020,10,41,8,3,282,False,False,False,False,False,False,1602115200.0
151,9557.0,9342.0,19,215.0,12807.0,515.0,32,83.0,2212922.0,15625,34.0,136492.0,133868.0,535,175047,116364.0,4478131,61703,121906.0,143436.0,2346790.0,16134,116364.0,2020,Oct,7,0.0,0.0,2020,10,41,7,2,281,False,False,False,False,False,False,1602028800.0
152,9538.0,9323.0,8,215.0,12775.0,494.0,20,85.0,2197297.0,12331,31.0,135957.0,133359.0,495,174382,113768.0,4416428,45378,121620.0,141849.0,2330656.0,12785,113768.0,2020,Oct,6,0.0,0.0,2020,10,41,6,1,280,False,False,False,False,False,False,1601942400.0
153,9530.0,9315.0,20,215.0,12755.0,473.0,6,88.0,2184966.0,10800,33.0,135462.0,132905.0,515,173830,113768.0,4371050,36549,121464.0,139854.0,2317871.0,11265,113768.0,2020,Oct,5,0.0,0.0,2020,10,41,5,0,279,False,False,False,False,False,False,1601856000.0
